player_id,name,team_name_short,season,tournament_name,tournament_country,role,presenze,mv,fmv,gf,gs,rp,rc,assist,amm,esp,au,r_plus,r_minus,starts_eleven,min_playing_time,injured,total_duels_won_percentage,total_duels_won,possession_lost,total_shots,shots_on_target,goal_conversion_percentage,free_kick_shots,penalty_won,attempt_penalty_miss,attempt_penalty_target,shots_off_target,total_attempt_assist,pass_to_assist,big_chances_created,big_chances_create,expected_goals,scoring_frequency,hit_woodwork,successful_dribbles,successful_dribbles_percentage,touches,key_passes,accurate_passes_percentage,total_passes,accurate_passes,accurate_crosses,total_cross,accurate_final_third_passes,accurate_opposition_half_passes,accurate_chipped_passes,accurate_long_balls,accurate_long_balls_percentage,total_long_balls,total_chipped_passes,total_opposition_half_passes,total_own_half_passes,tackles,tackles_won,tackles_won_percentage,interceptions,clearances,blocked_shots,crosses_not_claimed,punches,duel_lost,aerial_duels_won,aerial_duels_won_percentage,aerial_lost,possession_won_att_third,error_lead_to_goal,error_lead_to_shot,fouls,was_fouled,penalty_conceded,penalty_conversion,offsides,saves,penalty_faced,clean_sheet,successful_runs_out,shot_from_set_piece,quotazione,fvm,inf_index,tit_index,aff_index,spesa_media_altri,last_active_year,date_of_birth,height,jersey_number,preferred_foot,country,team_id,slug,link,image
de17db90,ORBAN,Lyon,s_24_25,Ligue 1,FRA,A,3.0,6.14,6.7,2.0,,,0.0,0.0,1.0,0.0,,,,2,186.0,,0.0,0.0,6.0,4.0,3.0,50.0,0.0,0.0,,0.0,1.0,2.0,0.0,0.0,2.0,1.2,0.5,,2.0,40.0,49.0,1.0,66.7,33.0,22.0,,1.0,1.0,1.0,0.0,4.0,66.7,6.0,,,,0.0,0.0,,0.0,,,,,1.0,1.0,20.0,4.0,,,,5.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,2002-07-17,,,,,,gift-orban,https://fbref.com/en/players/de17db90/Gift-Orban,https://fbref.com/req/202302030/images/headshots/de17db90_2022.jpg
de17db90,ORBAN,Hoffenheim,s_24_25,Bundesliga,GER,A,13.0,6.14,6.7,4.0,,,0.0,0.0,2.0,0.0,,,,7,687.0,,22.22,2.0,19.0,11.0,4.0,36.36,0.0,0.0,,0.0,7.0,12.0,1.0,2.0,12.0,3.4,0.36,,4.0,36.4,208.0,2.0,70.8,144.0,102.0,,6.0,1.0,2.0,1.0,10.0,62.5,16.0,,,,3.0,1.0,33.3,0.0,,,,,7.0,10.0,37.0,17.0,,,,15.0,7.0,0.0,0.0,8.0,,,,,,,,,,,,,2002-07-17,,,,,,gift-orban,https://fbref.com/en/players/de17db90/Gift-Orban,https://fbref.com/req/202302030/images/headshots/de17db90_2022.jpg
5cfc74fc,ORISTANIO,Volendam,s_21_22,Eerste Divisie,NED,C,35.0,,,7.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31,2062.0,,,5.0,0.0,32.0,11.0,21.88,,,,0.0,21.0,,0.0,,,,0.22,1.0,,,,,,,,12.0,36.0,,,,,,,36.0,401.0,133.0,,5.0,,6.0,4.0,12.0,0.0,0.0,-5.0,,,,20.0,1.0,0.0,14.0,38.0,,0.0,3.0,,,,,1.0,17.0,62.0,3.0,5.0,4.0,22.0,2025.0,2002-09-28,,10.0,left,italy,5329998c-ade8-4a5f-8e15-be8aad250dc4,gaetano-oristanio,https://fbref.com/en/players/5cfc74fc/Gaetano-Oristanio,https://fbref.com/req/202302030/images/headshots/5cfc74fc_2022.jpg
5cfc74fc,ORISTANIO,Volendam,s_22_23,Eredivisie,NED,C,27.0,,,1.0,0.0,,0.0,3.0,4.0,1.0,0.0,0.0,0.0,24,1947.0,,41.82,23.0,138.0,55.0,19.0,1.82,2.0,0.0,,0.0,36.0,60.0,3.0,9.0,60.0,4.8,0.02,1.0,51.0,42.9,780.0,20.0,66.4,428.0,284.0,4.0,33.0,27.0,16.0,3.0,18.0,48.6,37.0,26.0,329.0,90.0,28.0,15.0,53.6,18.0,5.0,11.0,0.0,0.0,32.0,26.0,41.3,37.0,25.0,0.0,0.0,40.0,57.0,0.0,0.0,8.0,,,,,2.0,17.0,62.0,3.0,5.0,4.0,22.0,2025.0,2002-09-28,,10.0,left,italy,5329998c-ade8-4a5f-8e15-be8aad250dc4,gaetano-oristanio,https://fbref.com/en/players/5cfc74fc/Gaetano-Oristanio,https://fbref.com/req/202302030/images/headshots/5cfc74fc_2022.jpg
5cfc74fc,ORISTANIO,Cagliari,s_23_24,Serie A,ITA,C,24.0,6.1,6.38,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11,1104.0,6.0,40.54,15.0,85.0,23.0,5.0,8.7,1.0,0.0,,0.0,18.0,39.0,2.0,3.0,39.0,1.8,0.09,1.0,32.0,53.3,426.0,15.0,67.8,242.0,164.0,9.0,32.0,15.0,11.0,7.0,20.0,51.3,39.0,25.0,187.0,53.0,20.0,10.0,50.0,9.0,7.0,5.0,0.0,0.0,22.0,17.0,43.6,22.0,11.0,0.0,0.0,37.0,28.0,0.0,0.0,2.0,,,,,1.0,17.0,62.0,3.0,5.0,4.0,22.0,2025.0,2002-09-28,,10.0,left,italy,5329998c-ade8-4a5f-8e15-be8aad250dc4,gaetano-oristanio,https://fbref.com/en/players/5cfc74fc/Gaetano-Oristanio,https://fbref.com/req/202302030/images/headshots/5cfc74fc_2022.jpg
5cfc74fc,ORISTANIO,Venezia,s_24_25,Serie A,ITA,C,37.0,6.05,6.34,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,29,2315.0,0.0,62.5,20.0,152.0,44.0,12.0,6.82,3.0,0.0,,0.0,32.0,69.0,4.0,7.0,69.0,4.1,0.07,1.0,55.0,44.7,758.0,33.0,69.3,443.0,307.0,9.0,59.0,32.0,22.0,8.0,30.0,60.0,50.0,19.0,227.0,56.0,17.0,13.0,76.5,6.0,3.0,9.0,0.0,0.0,12.0,14.0,26.9,38.0,11.0,0.0,0.0,50.0,71.0,0.0,0.0,11.0,,,,,2.0,17.0,62.0,3.0,5.0,4.0,22.0,2025.0,2002-09-28,,10.0,left,italy,5329998c-ade8-4a5f-8e15-be8aad250dc4,gaetano-oristanio,https://fbref.com/en/players/5cfc74fc/Gaetano-Oristanio,https://fbref.com/req/202302030/images/headshots/5cfc74fc_2022.jpg
5cfc74fc,ORISTANIO,Parma,s_25_26,Serie A,ITA,C,1.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,35.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,25.0,12.0,0.0,75.0,8.0,6.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,2.0,4.0,0.0,0.0,0.0,,,,,,17.0,62.0,3.0,5.0,,22.0,2025.0,2002-09-28,,10.0,left,italy,5329998c-ade8-4a5f-8e15-be8aad250dc4,gaetano-oristanio,https://fbref.com/en/players/5cfc74fc/Gaetano-Oristanio,https://fbref.com/req/202302030/images/headshots/5cfc74fc_2022.jpg
8794e251,RABIOT,Toulouse,s_12_13,Ligue 1,FRA,C,13.0,,,1.0,,,0.0,3.0,1.0,0.0,,,,12,1035.0,,,0.0,0.0,,6.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,20.0,,,0.0,,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Paris S-G,s_12_13,Ligue 1,FRA,C,6.0,,,0.0,,,0.0,0.0,1.0,0.0,,,,1,200.0,,,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,4.0,,,0.0,,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Paris S-G,s_13_14,Ligue 1,FRA,C,25.0,,,2.0,,,0.0,0.0,2.0,0.0,,,,12,1179.0,,,0.0,0.0,,7.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,27.0,,,0.0,,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Paris S-G,s_14_15,Ligue 1,FRA,C,21.0,,,4.0,,,0.0,1.0,1.0,0.0,,,,10,1136.0,,,0.0,0.0,,8.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,22.0,,,0.0,,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Paris S-G,s_15_16,Ligue 1,FRA,C,24.0,,,1.0,,,0.0,1.0,5.0,1.0,,,,19,1610.0,,,0.0,0.0,,5.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,37.0,,,0.0,,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Paris S-G,s_16_17,Ligue 1,FRA,C,27.0,,,3.0,,,0.0,2.0,2.0,0.0,,,,20,1935.0,,,46.0,0.0,21.0,6.0,14.29,,1.0,,0.0,15.0,,0.0,,,,0.14,,,,,,,,,,14.0,,,,,,,,,,,46.0,,38.0,,,,,-46.0,,,,,,,17.0,33.0,0.0,0.0,0.0,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Paris S-G,s_17_18,Ligue 1,FRA,C,33.0,6.21,6.36,1.0,,,0.0,5.0,2.0,0.0,,,,27,2362.0,,53.68,51.0,69.0,23.0,5.0,4.35,0.0,0.0,,0.0,18.0,71.0,12.0,13.0,71.0,1.4,0.04,,39.0,76.5,2461.0,26.0,91.6,2228.0,2040.0,,20.0,155.0,26.0,6.0,154.0,84.2,183.0,,,,59.0,36.0,61.0,33.0,,,,,44.0,32.0,64.0,18.0,,,,36.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Paris S-G,s_18_19,Ligue 1,FRA,C,14.0,6.4,6.7,2.0,,,0.0,1.0,3.0,0.0,,,,12,1063.0,,61.7,29.0,23.0,7.0,3.0,28.57,0.0,0.0,,0.0,4.0,28.0,9.0,10.0,28.0,1.5,0.29,,15.0,68.2,1172.0,6.0,92.5,1060.0,980.0,,6.0,90.0,9.0,0.0,77.0,86.5,89.0,,,,35.0,20.0,57.1,10.0,,,,,18.0,20.0,66.7,10.0,,,,23.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Juventus,s_19_20,Serie A,ITA,C,28.0,,,1.0,,,0.0,1.0,7.0,1.0,,,,21,1912.0,,52.27,46.0,57.0,20.0,6.0,5.0,0.0,0.0,,0.0,14.0,53.0,2.0,6.0,53.0,1.5,0.05,,36.0,75.0,1360.0,14.0,88.6,1124.0,996.0,,20.0,79.0,7.0,1.0,44.0,77.2,57.0,,,,47.0,31.0,66.0,32.0,,,,,42.0,23.0,63.9,13.0,,,,49.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Juventus,s_20_21,Serie A,ITA,C,32.0,5.8,6.09,4.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,,,25,2313.0,,53.03,70.0,53.0,33.0,12.0,12.12,0.0,0.0,,0.0,21.0,51.0,5.0,9.0,51.0,2.7,0.12,,36.0,75.0,1765.0,10.0,89.4,1450.0,1297.0,,20.0,114.0,23.0,4.0,80.0,87.9,91.0,,,,72.0,42.0,58.3,43.0,,,,,62.0,37.0,64.9,20.0,,,,44.0,21.0,2.0,0.0,0.0,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Juventus,s_21_22,Serie A,ITA,C,29.0,5.71,5.69,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,,,28,2285.0,,59.18,58.0,62.0,26.0,7.0,0.0,0.0,0.0,,0.0,19.0,45.0,3.0,3.0,45.0,2.1,0.0,,44.0,77.2,1332.0,21.0,81.9,1053.0,862.0,,25.0,72.0,16.0,3.0,54.0,72.0,75.0,,,,64.0,43.0,67.2,20.0,,,,,40.0,49.0,62.0,30.0,,,,45.0,28.0,1.0,0.0,4.0,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Juventus,s_22_23,Serie A,ITA,C,32.0,6.3,7.03,8.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,,,31,2748.0,,53.28,65.0,91.0,48.0,22.0,16.67,0.0,0.0,,0.0,26.0,82.0,5.0,8.0,82.0,6.2,0.17,,27.0,49.1,1555.0,31.0,81.5,1191.0,971.0,,34.0,99.0,23.0,4.0,83.0,70.9,117.0,,,,65.0,35.0,53.8,26.0,,,,,57.0,50.0,56.2,39.0,,,,45.0,42.0,0.0,0.0,2.0,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Juventus,s_23_24,Serie A,ITA,C,31.0,6.08,6.5,5.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,,,30,2651.0,,66.99,69.0,71.0,38.0,16.0,13.16,0.0,0.0,,0.0,22.0,64.0,4.0,5.0,64.0,3.5,0.13,,28.0,51.9,1525.0,26.0,82.2,1211.0,996.0,,45.0,103.0,23.0,10.0,53.0,65.4,81.0,,,,58.0,39.0,67.2,25.0,,,,,34.0,54.0,57.4,40.0,,,,44.0,38.0,0.0,0.0,6.0,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,RABIOT,Marseille,s_24_25,Ligue 1,FRA,C,29.0,6.31,7.33,9.0,,,0.0,4.0,4.0,0.0,,,,27,2485.0,,61.73,50.0,83.0,48.0,22.0,18.75,0.0,0.0,,0.0,26.0,66.0,8.0,11.0,66.0,7.3,0.19,,26.0,52.0,1822.0,28.0,84.8,1543.0,1309.0,,40.0,147.0,24.0,5.0,38.0,56.7,67.0,,,,49.0,31.0,63.3,21.0,,,,,31.0,34.0,56.7,26.0,,,,53.0,33.0,1.0,0.0,12.0,,,,,,,,,,,,,1995-04-03,188.0,,left,france,,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
18da6cc6,RODRIGUEZ JU.,San Martín SJ,s_18_19,Liga Argentina,ARG,D,10.0,6.47,7.8,0.0,,,0.0,0.0,0.0,0.0,,,,8,799.0,,59.38,38.0,11.0,7.0,1.0,0.0,0.0,0.0,,0.0,6.0,6.0,1.0,1.0,6.0,0.6,0.0,,7.0,58.3,434.0,5.0,72.5,291.0,211.0,,2.0,10.0,1.0,1.0,37.0,55.2,67.0,,,,38.0,25.0,65.8,23.0,,,,,26.0,25.0,62.5,15.0,,,,4.0,4.0,0.0,0.0,1.0,,,,,,,,,,,,,1994-02-28,,,,,,juan-rodriguez,https://fbref.com/en/players/18da6cc6/Juan-Rodriguez,https://cdn.ssref.net/req/202508071/favicons/fb/apple-touch-icon-228x228-precomposed.png
18da6cc6,RODRIGUEZ JU.,Defensa y Just,s_19_20,Liga Argentina,ARG,D,22.0,6.33,6.92,0.0,,,0.0,1.0,1.0,0.0,,,,22,1932.0,,63.51,47.0,15.0,9.0,1.0,0.0,0.0,0.0,,0.0,8.0,15.0,1.0,2.0,15.0,0.6,0.0,,12.0,92.3,1478.0,4.0,79.7,1173.0,935.0,,2.0,61.0,4.0,1.0,148.0,65.5,226.0,,,,44.0,33.0,75.0,44.0,,,,,27.0,71.0,63.4,41.0,,,,14.0,9.0,0.0,0.0,2.0,,,,,,,,,,,,,1994-02-28,,,,,,juan-rodriguez,https://fbref.com/en/players/18da6cc6/Juan-Rodriguez,https://cdn.ssref.net/req/202508071/favicons/fb/apple-touch-icon-228x228-precomposed.png
0c57be8b,SALA,Virtus Entella,s_19_20,Serie B,ITA,D,33.0,,,0.0,,,0.0,6.0,3.0,0.0,,,,31,2790.0,,52.85,65.0,48.0,14.0,3.0,0.0,1.0,0.0,,0.0,11.0,98.0,8.0,12.0,98.0,1.1,0.0,,37.0,61.7,2045.0,40.0,73.7,1719.0,1267.0,,108.0,119.0,39.0,16.0,116.0,41.4,280.0,,,,64.0,35.0,54.7,44.0,,,,,58.0,15.0,37.5,25.0,,,,26.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,left,italy,,marco-sala,https://fbref.com/en/players/0c57be8b/Marco-Sala,https://cdn.ssref.net/req/202508071/favicons/fb/apple-touch-icon-228x228-precomposed.png
0c57be8b,SALA,SPAL,s_20_21,Serie B,ITA,D,32.0,5.25,5.17,0.0,,,0.0,4.0,4.0,0.0,,,,21,1886.0,,51.55,50.0,29.0,19.0,8.0,0.0,0.0,0.0,,0.0,11.0,44.0,5.0,7.0,44.0,1.5,0.0,,13.0,48.1,1276.0,26.0,71.4,1048.0,748.0,,105.0,39.0,24.0,13.0,40.0,35.7,112.0,,,,50.0,24.0,48.0,25.0,,,,,47.0,9.0,30.0,21.0,,,,22.0,16.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,left,italy,,marco-sala,https://fbref.com/en/players/0c57be8b/Marco-Sala,https://cdn.ssref.net/req/202508071/favicons/fb/apple-touch-icon-228x228-precomposed.png
