player_id,name,team_name_short,season,tournament_name,tournament_country,role,presenze,assist,mv,fmv,gf,gs,rp,rc,r_plus,r_minus,amm,esp,au,starts_eleven,min_playing_time,injured,total_duels_won_percentage,total_duels_won,possession_lost,total_shots,shots_on_target,goal_conversion_percentage,free_kick_shots,penalty_won,successful_dribbles,successful_dribbles_percentage,touches,key_passes,accurate_passes_percentage,total_passes,accurate_passes,accurate_crosses,total_cross,accurate_final_third_passes,accurate_opposition_half_passes,tackles,tackles_won_percentage,tackles_won,interceptions,fouls,error_lead_to_goal,penalty_conceded,clean_sheet,saves,penalty_faced,big_chances_created,pass_to_assist,accurate_chipped_passes,accurate_long_balls,accurate_long_balls_percentage,aerial_duels_won,aerial_duels_won_percentage,aerial_lost,attempt_penalty_miss,attempt_penalty_target,big_chances_create,blocked_shots,clearances,crosses_not_claimed,dispossessed,duel_lost,error_lead_to_shot,expected_goals,hit_woodwork,inaccurate_passes,offsides,penalty_conversion,possession_won_att_third,punches,scoring_frequency,shot_from_set_piece,shots_off_target,successful_runs_out,total_attempt_assist,total_chipped_passes,total_long_balls,total_opposition_half_passes,total_own_half_passes,totw_appearances,was_fouled,last_active_year,team_id,aff_index,inf_index,tit_index,spesa_media_altri,fvm,quotazione,date_of_birth,height,jersey_number,preferred_foot,country,slug,link,image
7c56da38,CHRISTOPHER NKUNKU,RB Leipzig,s_22_23,Bundesliga,GER,A,25,4,1897,21.1,16,,,3,,,4,0,,20,1897,,41.67,5,83,70,25,22.86,7,3,38,49.4,854,39,80.2,620,497,,17,35,28,6,66.7,4,8,18,,0,,,,14,7,2,44,66.7,17,39.5,26,,4,98,,,,,7,,14.4,,123,12,3,,,0.19,,45,,98,,66,,,25,37,,,,,,,,,1997-11-14,175,,right,france,christopher-nkunku,https://fbref.com/en/players/7c56da38/Christopher-Nkunku,https://fbref.com/req/202302030/images/headshots/7c56da38_2022.jpg
7c56da38,CHRISTOPHER NKUNKU,Chelsea,s_23_24,Premier League,ENG,A,11,0,443,4.9,3,,,0,,,0,0,,2,443,,71.43,5,25,16,7,18.75,0,0,2,25.0,244,3,86.9,183,159,,4,14,7,5,80.0,4,2,8,,0,,,,1,1,0,4,40.0,10,62.5,6,,0,13,,,,,2,,2.3,,24,3,0,,,0.19,,9,,13,,10,,,11,7,,,,,,,,,1997-11-14,175,,right,france,christopher-nkunku,https://fbref.com/en/players/7c56da38/Christopher-Nkunku,https://fbref.com/req/202302030/images/headshots/7c56da38_2022.jpg
7c56da38,CHRISTOPHER NKUNKU,Chelsea,s_24_25,Premier League,ENG,A,27,2,921,10.2,3,,,0,,,2,0,,9,921,,70.00,14,35,25,11,12.00,0,0,10,37.0,448,14,89.5,334,299,,4,26,7,12,66.7,8,7,16,,0,,,,4,1,0,6,100.0,16,42.1,22,,0,34,,,,,6,,4.8,,35,3,0,,,0.12,,14,,34,,6,,,27,11,,,,,,,,,1997-11-14,175,,right,france,christopher-nkunku,https://fbref.com/en/players/7c56da38/Christopher-Nkunku,https://fbref.com/req/202302030/images/headshots/7c56da38_2022.jpg
6a58d68c,DAVID ODOGU,Wolfsburg,s_21_22,Jr.U17 Bundesliga,GER,D,17,,1473,16.4,2,,,0,,,5,0,,17,1473,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,17,,,,,,,,,,2006-06-03,191,,,germany,david-odogu,https://fbref.com/en/players/6a58d68c/David-Odogu,https://fbref.com/req/202302030/images/headshots/6a58d68c_2022.jpg
6a58d68c,DAVID ODOGU,Wolfsburg,s_22_23,Jr.U19 Bundesliga,GER,D,4,,315,3.5,0,,,0,,,1,0,,4,315,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,4,,,,,,,,,,2006-06-03,191,,,germany,david-odogu,https://fbref.com/en/players/6a58d68c/David-Odogu,https://fbref.com/req/202302030/images/headshots/6a58d68c_2022.jpg
6a58d68c,DAVID ODOGU,Wolfsburg,s_23_24,Jr.U19 Bundesliga,GER,D,14,,1199,13.3,3,,,0,,,3,0,,13,1199,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,14,,,,,,,,,,2006-06-03,191,,,germany,david-odogu,https://fbref.com/en/players/6a58d68c/David-Odogu,https://fbref.com/req/202302030/images/headshots/6a58d68c_2022.jpg
6a58d68c,DAVID ODOGU,Wolfsburg,s_24_25,Bundesliga,GER,D,3,0,195,2.2,0,,,0,,,0,0,,2,195,,63.64,7,1,2,0,0.00,0,0,0,,143,0,87.9,99,87,,0,6,1,6,66.7,4,2,2,,0,,,,0,0,0,11,68.8,9,75.0,3,,0,1,,,,,4,,0.2,,12,1,0,,,0.00,,2,,1,,16,,,3,0,,,,,,,,,2006-06-03,191,,,germany,david-odogu,https://fbref.com/en/players/6a58d68c/David-Odogu,https://fbref.com/req/202302030/images/headshots/6a58d68c_2022.jpg
6a58d68c,DAVID ODOGU,Wolfsburg,s_25_26,Bundesliga,GER,D,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2006-06-03,191,,,germany,david-odogu,https://fbref.com/en/players/6a58d68c/David-Odogu,https://fbref.com/req/202302030/images/headshots/6a58d68c_2022.jpg
b5bb8188,JEAN ONANA,Lille,s_19_20,Ligue 1,FRA,C,1,0,79,0.9,0,,,0,,,0,0,,1,79,,0.00,0,3,1,0,0.00,0,0,0,,55,1,86.0,50,43,,1,2,1,0,,0,1,2,,0,,,,0,0,1,5,71.4,2,66.7,1,,0,1,,,,,2,,0.0,,7,0,0,,,0.00,,1,,1,,7,,,1,1,,,,,,,,,2000-01-08,189,,right,cameroon,jean-onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,https://fbref.com/req/202302030/images/headshots/b5bb8188_2022.jpg
b5bb8188,JEAN ONANA,Excel Mouscron,s_20_21,First Division A,BEL,C,28,1,2284,25.4,2,,,0,,,6,1,,26,2284,,59.52,75,62,32,11,6.25,0,0,21,75.0,1505,14,74.8,1174,878,,12,103,6,77,66.2,51,59,41,,3,,,,4,1,0,99,53.5,56,57.7,41,,0,43,,,,,51,,2.3,,296,1,0,,,0.06,,21,,43,,185,,,28,35,,,,,,,,,2000-01-08,189,,right,cameroon,jean-onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,https://fbref.com/req/202302030/images/headshots/b5bb8188_2022.jpg
b5bb8188,JEAN ONANA,Lille,s_21_22,Ligue 1,FRA,C,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2000-01-08,189,,right,cameroon,jean-onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,https://fbref.com/req/202302030/images/headshots/b5bb8188_2022.jpg
b5bb8188,JEAN ONANA,Bordeaux,s_21_22,Ligue 1,FRA,C,23,2,1832,20.4,3,,,0,,,3,1,,23,1832,,53.85,84,66,21,4,14.29,0,0,17,73.9,1353,15,80.0,1079,863,,18,88,13,70,70.0,49,36,38,,0,,,,4,3,1,120,65.9,46,61.3,29,,0,38,,,,,72,,1.4,,216,1,0,,,0.14,,17,,38,,182,,,23,37,,,,,,,,,2000-01-08,189,,right,cameroon,jean-onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,https://fbref.com/req/202302030/images/headshots/b5bb8188_2022.jpg
b5bb8188,JEAN ONANA,Bordeaux,s_22_23,Ligue 2,FRA,C,3,0,128,1.4,0,,,0,,,0,0,,1,128,,,0,0,3,0,0.00,,,,,,,,,,,0,,,,,0,1,3,,,,,,,0,,,,,,,,0,,,,,,0,,,,,0,0,,,0.00,,3,,,,,,,3,3,,,,,,,,,2000-01-08,189,,right,cameroon,jean-onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,https://fbref.com/req/202302030/images/headshots/b5bb8188_2022.jpg
b5bb8188,JEAN ONANA,Lens,s_22_23,Ligue 1,FRA,C,21,0,810,9.0,0,,,0,,,3,0,,9,810,,54.00,27,18,8,3,0.00,0,0,7,100.0,583,6,86.2,478,412,,3,38,3,28,60.7,17,18,7,,0,,,,0,0,1,31,72.1,9,56.3,7,,0,12,,,,,23,,0.4,,66,2,0,,,0.00,,5,,12,,43,,,21,10,,,,,,,,,2000-01-08,189,,right,cameroon,jean-onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,https://fbref.com/req/202302030/images/headshots/b5bb8188_2022.jpg
b5bb8188,JEAN ONANA,Marseille,s_23_24,Ligue 1,FRA,C,13,0,566,6.3,1,,,0,,,1,0,,5,566,,56.25,27,11,8,3,12.50,0,0,2,33.3,534,2,86.9,458,398,,2,38,4,23,60.9,14,11,15,,0,,,,1,1,0,20,51.3,11,64.7,6,,0,10,,,,,21,,0.8,,60,0,0,,,0.13,,5,,10,,39,,,13,8,,,,,,,,,2000-01-08,189,,right,cameroon,jean-onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,https://fbref.com/req/202302030/images/headshots/b5bb8188_2022.jpg
b5bb8188,JEAN ONANA,Beşiktaş,s_23_24,Süper Lig,TUR,C,4,0,16,0.2,0,,,0,,,0,0,,0,16,,,1,0,0,0,,,,,,,,,,,,0,,,,,1,0,0,,,,,,,0,,,,,,,,0,,,,,,-1,,,,,0,0,,,,,0,,,,,,,4,0,,,,,,,,,2000-01-08,189,,right,cameroon,jean-onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,https://fbref.com/req/202302030/images/headshots/b5bb8188_2022.jpg
b5bb8188,JEAN ONANA,Beşiktaş,s_24_25,Süper Lig,TUR,C,3,0,47,0.5,0,,,0,,,0,0,,0,47,,,1,0,0,0,,,,,,,,,,,,0,,,,,1,1,0,,,,,,,0,,,,,,,,0,,,,,,-1,,,,,0,0,,,,,0,,,,,,,3,1,,,,,,,,,2000-01-08,189,,right,cameroon,jean-onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,https://fbref.com/req/202302030/images/headshots/b5bb8188_2022.jpg
b5bb8188,JEAN ONANA,Genoa,s_24_25,Serie A,ITA,C,9,0,304,3.4,0,,,0,,,1,0,,2,304,,52.38,11,13,1,0,0.00,0,0,2,50.0,183,2,80.6,134,108,,1,8,0,12,50.0,6,4,12,,0,,,,0,0,0,10,76.9,6,37.5,10,,0,4,,,,,10,,0.0,,26,0,0,,,0.00,,1,,4,,13,,,9,2,,,,,,,,,2000-01-08,189,,right,cameroon,jean-onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,https://fbref.com/req/202302030/images/headshots/b5bb8188_2022.jpg
8652a85c,LOÏS OPENDA,Club Brugge,s_18_19,First Division A,BEL,A,20,0,510,5.7,4,,,0,,,1,0,,3,510,,100.00,9,27,25,10,16.00,0,2,0,0.0,167,5,58.8,102,60,,9,1,5,9,100.0,9,1,18,,0,,,,2,1,2,1,50.0,3,23.1,10,,0,15,,,,,0,,4.0,,42,6,0,,,0.16,,15,,15,,2,,,20,20,,,,,,,,,2000-02-16,175,,right,belgium,lois-openda,https://fbref.com/en/players/8652a85c/Lois-Openda,https://fbref.com/req/202302030/images/headshots/8652a85c_2022.jpg
8652a85c,LOÏS OPENDA,Club Brugge,s_19_20,First Division A,BEL,A,15,0,387,4.3,0,,,0,,,1,1,,3,387,,30.77,4,27,14,5,0.00,0,0,5,41.7,229,8,75.1,173,130,,10,10,9,8,37.5,3,0,11,,0,,,,0,0,2,6,60.0,1,12.5,7,,0,27,,,,,9,,1.7,,43,2,0,,,0.00,,9,,27,,10,,,15,15,,,,,,,,,2000-02-16,175,,right,belgium,lois-openda,https://fbref.com/en/players/8652a85c/Lois-Openda,https://fbref.com/req/202302030/images/headshots/8652a85c_2022.jpg
8652a85c,LOÏS OPENDA,Vitesse,s_20_21,Eredivisie,NED,A,33,4,2411,26.8,10,,,0,,,1,0,,30,2411,,50.00,22,122,62,25,16.13,0,0,34,47.2,895,29,67.9,598,406,,35,17,20,17,70.6,12,10,33,,0,,,,7,5,5,15,46.9,21,30.9,47,,0,84,,,,,22,,8.4,,192,14,0,,,0.16,,37,,84,,32,,,33,58,,,,,,,,,2000-02-16,175,,right,belgium,lois-openda,https://fbref.com/en/players/8652a85c/Lois-Openda,https://fbref.com/req/202302030/images/headshots/8652a85c_2022.jpg
8652a85c,LOÏS OPENDA,Vitesse,s_21_22,Eredivisie,NED,A,33,2,2649,29.4,18,,,2,,,3,1,,30,2649,,40.00,18,140,106,48,16.98,0,0,31,39.7,1099,35,64.0,713,456,,51,34,29,21,57.1,12,6,40,,0,,,,6,2,10,29,45.3,34,43.6,44,,3,103,,,,,27,,18.2,,257,27,2,,,0.15,,58,,103,,64,,,33,64,,,,,,,,,2000-02-16,175,,right,belgium,lois-openda,https://fbref.com/en/players/8652a85c/Lois-Openda,https://fbref.com/req/202302030/images/headshots/8652a85c_2022.jpg
8652a85c,LOÏS OPENDA,Lens,s_22_23,Ligue 1,FRA,A,38,4,2517,28.0,21,,,1,,,2,0,,29,2517,,45.83,11,83,103,49,20.39,0,0,19,35.2,712,24,67.0,443,297,,30,18,17,11,81.8,9,2,42,,0,,,,12,6,2,16,45.7,13,39.4,20,,1,67,,,,,13,,18.4,,146,22,1,,,0.19,,54,,67,,35,,,38,47,,,,,,,,,2000-02-16,175,,right,belgium,lois-openda,https://fbref.com/en/players/8652a85c/Lois-Openda,https://fbref.com/req/202302030/images/headshots/8652a85c_2022.jpg
8652a85c,LOÏS OPENDA,RB Leipzig,s_23_24,Bundesliga,GER,A,34,7,2697,30.0,24,,,2,,,4,0,,33,2697,,33.33,3,110,118,59,20.34,1,1,20,30.8,860,35,66.4,524,348,,32,21,21,3,100.0,3,5,38,,1,,,,13,10,5,13,41.9,22,41.5,31,,3,84,,,,,6,,22.1,,176,33,2,,,0.19,,59,,84,,31,,,34,64,,,,,,,,,2000-02-16,175,,right,belgium,lois-openda,https://fbref.com/en/players/8652a85c/Lois-Openda,https://fbref.com/req/202302030/images/headshots/8652a85c_2022.jpg
8652a85c,LOÏS OPENDA,RB Leipzig,s_24_25,Bundesliga,GER,A,33,5,2453,27.3,9,,,0,,,5,1,,28,2453,,35.00,7,109,77,31,11.69,2,4,22,29.7,904,28,63.8,591,377,,27,24,20,9,44.4,4,5,29,,0,,,,10,5,1,22,57.9,19,38.0,31,,1,66,,,,,13,,9.0,,214,27,0,,,0.12,,46,,66,,38,,,33,77,,,,,,,,,2000-02-16,175,,right,belgium,lois-openda,https://fbref.com/en/players/8652a85c/Lois-Openda,https://fbref.com/req/202302030/images/headshots/8652a85c_2022.jpg
8652a85c,LOÏS OPENDA,RB Leipzig,s_25_26,Bundesliga,GER,A,2,0,51,0.6,0,,,0,,,0,0,,1,51,,,0,3,3,0,0.00,1,0,1,33.3,27,1,81.3,16,13,,1,0,2,0,,0,0,0,,0,,,,0,0,0,2,66.7,0,,0,,0,5,,,,,0,,0.1,,3,0,0,,,0.00,,3,,5,,3,,,2,3,,,,,,,,,2000-02-16,175,,right,belgium,lois-openda,https://fbref.com/en/players/8652a85c/Lois-Openda,https://fbref.com/req/202302030/images/headshots/8652a85c_2022.jpg
de17db90,GIFT ORBAN,Gent,s_22_23,Pro League A,BEL,A,10,2,786,8.7,9,,,0,,,2,0,,9,786,,44.44,4,52,33,20,27.27,1,0,10,52.6,311,11,69.9,209,146,,4,14,11,4,75.0,3,1,7,,0,,,,4,2,0,21,65.6,5,16.7,25,,0,25,,,,,5,,4.6,,63,7,0,,,0.27,,13,,25,,32,,,10,4,,,,,,,,,2002-07-17,,,,,gift-orban,https://fbref.com/en/players/de17db90/Gift-Orban,https://fbref.com/req/202302030/images/headshots/de17db90_2022.jpg
de17db90,GIFT ORBAN,Gent,s_23_24,Pro League A,BEL,A,17,0,830,9.2,3,,,0,,,0,1,,9,830,,61.54,8,38,35,16,8.57,0,0,13,68.4,341,9,66.8,247,165,,20,12,9,10,60.0,6,2,7,,0,,,,3,3,2,18,60.0,10,31.3,22,,0,25,,,,,5,,4.4,,82,5,0,,,0.09,,19,,25,,30,,,17,5,,,,,,,,,2002-07-17,,,,,gift-orban,https://fbref.com/en/players/de17db90/Gift-Orban,https://fbref.com/req/202302030/images/headshots/de17db90_2022.jpg
de17db90,GIFT ORBAN,Lyon,s_23_24,Ligue 1,FRA,A,13,0,474,5.3,1,,,0,,,2,0,,5,474,,50.00,4,28,8,2,12.50,0,0,5,38.5,159,0,70.9,103,73,,3,3,2,4,75.0,3,1,9,,0,,,,1,1,0,5,45.5,3,16.7,15,,0,8,,,,,4,,1.1,,30,2,0,,,0.13,,6,,8,,11,,,13,10,,,,,,,,,2002-07-17,,,,,gift-orban,https://fbref.com/en/players/de17db90/Gift-Orban,https://fbref.com/req/202302030/images/headshots/de17db90_2022.jpg
de17db90,GIFT ORBAN,Lyon,s_24_25,Ligue 1,FRA,A,3,0,186,2.1,2,,,0,,,1,0,,2,186,,0.00,0,6,4,3,50.00,0,0,2,40.0,49,1,66.7,33,22,,1,1,1,0,,0,0,5,,0,,,,0,0,0,4,66.7,1,20.0,4,,0,2,,,,,1,,1.2,,11,4,0,,,0.50,,1,,2,,6,,,3,1,,,,,,,,,2002-07-17,,,,,gift-orban,https://fbref.com/en/players/de17db90/Gift-Orban,https://fbref.com/req/202302030/images/headshots/de17db90_2022.jpg
de17db90,GIFT ORBAN,Hoffenheim,s_24_25,Bundesliga,GER,A,13,0,687,7.6,4,,,0,,,2,0,,7,687,,22.22,2,19,11,4,36.36,0,0,4,36.4,208,2,70.8,144,102,,6,1,2,3,33.3,1,0,15,,0,,,,2,1,1,10,62.5,10,37.0,17,,0,12,,,,,7,,3.4,,42,8,0,,,0.36,,7,,12,,16,,,13,7,,,,,,,,,2002-07-17,,,,,gift-orban,https://fbref.com/en/players/de17db90/Gift-Orban,https://fbref.com/req/202302030/images/headshots/de17db90_2022.jpg
5cfc74fc,GAETANO ORISTANIO,Volendam,s_21_22,Eerste Divisie,NED,A,35,1,2062,22.9,7,,,0,,,1,0,,31,2062,,,5,0,32,11,21.88,,,,,,,,,,,36,,,,,5,6,14,,,,,,,0,,,,,,,,0,,,,,,-5,,,,,3,0,,,0.22,,21,,,,,,,35,38,,,,,,,,,2002-09-28,,,left,italy,gaetano-oristanio,https://fbref.com/en/players/5cfc74fc/Gaetano-Oristanio,https://fbref.com/req/202302030/images/headshots/5cfc74fc_2022.jpg
5cfc74fc,GAETANO ORISTANIO,Volendam,s_22_23,Eredivisie,NED,A,27,3,1947,21.6,1,,,0,,,4,1,,24,1947,,41.82,23,138,55,19,1.82,2,0,51,42.9,780,20,66.4,428,284,,33,27,16,28,53.6,15,18,40,,0,,,,9,3,3,18,48.6,26,41.3,37,,0,60,,,,,32,,4.8,,144,8,0,,,0.02,,36,,60,,37,,,27,57,,,,,,,,,2002-09-28,,,left,italy,gaetano-oristanio,https://fbref.com/en/players/5cfc74fc/Gaetano-Oristanio,https://fbref.com/req/202302030/images/headshots/5cfc74fc_2022.jpg
5cfc74fc,GAETANO ORISTANIO,Cagliari,s_23_24,Serie A,ITA,A,25,1,1104,12.3,2,,,0,,,1,0,,11,1104,,40.54,15,85,23,5,8.70,1,0,32,53.3,426,15,67.8,242,164,,32,15,11,20,50.0,10,9,37,,0,,,,3,2,7,20,51.3,17,43.6,22,,0,39,,,,,22,,1.8,,78,2,0,,,0.09,,18,,39,,39,,,25,28,,,,,,,,,2002-09-28,,,left,italy,gaetano-oristanio,https://fbref.com/en/players/5cfc74fc/Gaetano-Oristanio,https://fbref.com/req/202302030/images/headshots/5cfc74fc_2022.jpg
5cfc74fc,GAETANO ORISTANIO,Venezia,s_24_25,Serie A,ITA,A,37,3,2315,25.7,3,,,0,,,3,0,,29,2315,,62.50,20,152,44,12,6.82,3,0,55,44.7,758,33,69.3,443,307,,59,32,22,17,76.5,13,6,50,,0,,,,7,4,8,30,60.0,14,26.9,38,,0,69,,,,,12,,4.1,,136,11,0,,,0.07,,32,,69,,50,,,37,71,,,,,,,,,2002-09-28,,,left,italy,gaetano-oristanio,https://fbref.com/en/players/5cfc74fc/Gaetano-Oristanio,https://fbref.com/req/202302030/images/headshots/5cfc74fc_2022.jpg
5cfc74fc,GAETANO ORISTANIO,Parma,s_25_26,Serie A,ITA,A,1,0,35,0.4,0,,,0,,,1,0,,0,35,,,0,0,0,0,,0,0,1,25.0,12,0,75.0,8,6,,1,0,0,0,,0,0,2,,0,,,,0,0,0,0,0.0,0,,0,,0,1,,,,,0,,0.0,,2,0,0,,,,,0,,1,,1,,,1,4,,,,,,,,,2002-09-28,,,left,italy,gaetano-oristanio,https://fbref.com/en/players/5cfc74fc/Gaetano-Oristanio,https://fbref.com/req/202302030/images/headshots/5cfc74fc_2022.jpg
8794e251,ADRIEN RABIOT,Toulouse,s_12_13,Ligue 1,FRA,C,13,3,1035,11.5,1,,,0,,,1,0,,12,1035,,,0,0,,6,,,,,,,,,,,,,,,,,,,20,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,13,,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Paris S-G,s_12_13,Ligue 1,FRA,C,6,0,200,2.2,0,,,0,,,1,0,,1,200,,,0,0,,0,,,,,,,,,,,,,,,,,,,4,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,6,,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Paris S-G,s_13_14,Ligue 1,FRA,C,25,0,1179,13.1,2,,,0,,,2,0,,12,1179,,,0,0,,7,,,,,,,,,,,,,,,,,,,27,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,25,,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Paris S-G,s_14_15,Ligue 1,FRA,C,21,1,1136,12.6,4,,,0,,,1,0,,10,1136,,,0,0,,8,,,,,,,,,,,,,,,,,,,22,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,21,,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Paris S-G,s_15_16,Ligue 1,FRA,C,24,1,1610,17.9,1,,,0,,,5,1,,19,1610,,,0,0,,5,,,,,,,,,,,,,,,,,,,37,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,24,,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Paris S-G,s_16_17,Ligue 1,FRA,C,27,2,1935,21.5,3,,,0,,,2,0,,20,1935,,,46,0,21,6,14.29,,1,,,,,,,,,14,,,,,46,38,17,,0,,,,,0,,,,,,,,0,,,,,,-46,,,,,0,0,,,0.14,,15,,,,,,,27,33,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Paris S-G,s_17_18,Ligue 1,FRA,C,33,5,2362,26.2,1,,,0,,,2,0,,27,2362,,53.68,51,69,23,5,4.35,0,0,39,76.5,2461,26,91.6,2228,2040,,20,155,26,59,61.0,36,33,36,,0,,,,13,12,6,154,84.2,32,64.0,18,,0,71,,,,,44,,1.4,,188,0,0,,,0.04,,18,,71,,183,,,33,22,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Paris S-G,s_18_19,Ligue 1,FRA,C,14,1,1063,11.8,2,,,0,,,3,0,,12,1063,,61.70,29,23,7,3,28.57,0,0,15,68.2,1172,6,92.5,1060,980,,6,90,9,35,57.1,20,10,23,,0,,,,10,9,0,77,86.5,20,66.7,10,,0,28,,,,,18,,1.5,,80,0,0,,,0.29,,4,,28,,89,,,14,8,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Juventus,s_19_20,Serie A,ITA,C,28,1,1912,21.2,1,,,0,,,7,1,,21,1912,,52.27,46,57,20,6,5.00,0,0,36,75.0,1360,14,88.6,1124,996,,20,79,7,47,66.0,31,32,49,,0,,,,6,2,1,44,77.2,23,63.9,13,,0,53,,,,,42,,1.5,,128,0,0,,,0.05,,14,,53,,57,,,28,28,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Juventus,s_20_21,Serie A,ITA,C,34,2,2313,25.7,4,,,0,,,7,1,,25,2313,,53.03,70,53,33,12,12.12,0,0,36,75.0,1765,10,89.4,1450,1297,,20,114,23,72,58.3,42,43,44,,2,,,,9,5,4,80,87.9,37,64.9,20,,0,51,,,,,62,,2.7,,153,0,0,,,0.12,,21,,51,,91,,,34,21,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Juventus,s_21_22,Serie A,ITA,C,32,2,2285,25.4,0,,,0,,,5,0,,28,2285,,59.18,58,62,26,7,0.00,0,0,44,77.2,1332,21,81.9,1053,862,,25,72,16,64,67.2,43,20,45,,1,,,,3,3,3,54,72.0,49,62.0,30,,0,45,,,,,40,,2.1,,191,4,0,,,0.00,,19,,45,,75,,,32,28,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
8794e251,ADRIEN RABIOT,Juventus,s_22_23,Serie A,ITA,C,32,4,2748,30.5,8,,,0,,,9,0,,31,2748,,53.28,65,91,48,22,16.67,0,0,27,49.1,1555,31,81.5,1191,971,,34,99,23,65,53.8,35,26,45,,0,,,,8,5,4,83,70.9,50,56.2,39,,0,82,,,,,57,,6.2,,220,2,0,,,0.17,,26,,82,,117,,,32,42,,,,,,,,,1995-04-03,188,,left,france,adrien-rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg
